LAT,LON,YEAR,MO,DY,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS
39.75,32.75,2017,04,07,              0.50,-999,              4.61,              7.36,    9.72
39.75,32.75,2017,04,08,              0.31,-999,              2.89,              7.02,    5.17
39.75,32.75,2017,04,09,              0.39,-999,              3.64,              6.81,    3.86
39.75,32.75,2017,04,10,              0.42,-999,              3.94,              6.32,    4.73
39.75,32.75,2017,04,11,              0.72,              6.84,              6.79,              5.79,    7.24
39.75,32.75,2017,04,12,              0.22,-999,              2.08,              7.06,    8.23
39.75,32.75,2017,04,13,              0.23,-999,              2.22,              7.68,    9.78
39.75,32.75,2017,04,14,              0.65,-999,              6.21,              7.09,   11.49
39.75,32.75,2017,04,15,              0.54,-999,              5.27,              6.74,   11.02
39.75,32.75,2017,04,16,              0.56,-999,              5.48,              7.11,   12.45
39.75,32.75,2017,04,17,              0.50,-999,              4.89,              7.21,   12.01
39.75,32.75,2017,04,18,              0.36,-999,              3.50,              7.55,    8.63
39.75,32.75,2017,04,19,              0.66,-999,              6.58,              6.49,    9.93
39.75,32.75,2017,04,20,              0.52,-999,              5.15,              7.35,   13.22
39.75,32.75,2017,04,21,              0.19,-999,              1.92,              7.88,    8.38
39.75,32.75,2017,04,22,              0.35,-999,              3.56,              7.67,    6.88
39.75,32.75,2017,04,23,              0.27,-999,              2.70,              7.10,    4.14
39.75,32.75,2017,04,24,              0.44,-999,              4.43,              6.59,    4.95
39.75,32.75,2017,04,25,              0.73,              7.47,              7.47,              5.49,    6.64
39.75,32.75,2017,04,26,              0.72,              7.49,              7.42,              5.83,   10.17
39.75,32.75,2017,04,27,              0.73,              7.50,              7.50,              6.05,   12.76
39.75,32.75,2017,04,28,              0.72,              7.49,              7.49,              6.32,   14.60
39.75,32.75,2017,04,29,              0.71,              7.45,              7.41,              6.63,   15.89
39.75,32.75,2017,04,30,              0.63,              7.30,              6.57,              7.53,   17.82
39.75,32.75,2017,05,01,              0.41,-999,              4.34,              8.29,   16.71
39.75,32.75,2017,05,02,              0.61,-999,              6.40,              7.77,   14.12
39.75,32.75,2017,05,03,              0.66,-999,              7.04,              7.50,   17.65
39.75,32.75,2017,05,04,              0.65,-999,              6.97,              7.46,   17.79
39.75,32.75,2017,05,05,              0.60,-999,              6.38,              7.59,   18.37
39.75,32.75,2017,05,06,              0.45,-999,              4.86,              8.01,   15.61
39.75,32.75,2017,05,07,              0.46,-999,              5.00,              7.91,   13.75
39.75,32.75,2017,05,08,              0.49,-999,              5.29,              7.87,   16.40
39.75,32.75,2017,05,09,              0.11,-999,              1.23,              8.08,   15.70
39.75,32.75,2017,05,10,              0.62,-999,              6.75,              7.64,   16.07
39.75,32.75,2017,05,11,              0.69,-999,              7.53,              6.86,   15.73
39.75,32.75,2017,05,12,              0.70,              7.83,              7.68,              7.14,   16.96
39.75,32.75,2017,05,13,              0.67,              7.70,              7.40,              7.92,   21.07
39.75,32.75,2017,05,14,              0.67,              7.80,              7.35,              7.66,   20.37
39.75,32.75,2017,05,15,              0.57,-999,              6.28,              7.47,   15.96
39.75,32.75,2017,05,16,              0.55,-999,              6.09,              7.44,   15.83
39.75,32.75,2017,05,17,              0.33,-999,              3.63,              7.93,   13.69
39.75,32.75,2017,05,18,              0.53,-999,              5.87,              8.21,   15.23
39.75,32.75,2017,05,19,              0.22,-999,              2.48,              8.26,   11.09
39.75,32.75,2017,05,20,              0.53,-999,              5.94,              7.62,   13.11
39.75,32.75,2017,05,21,              0.29,-999,              3.24,              7.78,   12.35
39.75,32.75,2017,05,22,              0.42,-999,              4.76,              7.56,   12.44
39.75,32.75,2017,05,23,              0.46,-999,              5.13,              7.32,   12.99
39.75,32.75,2017,05,24,              0.67,-999,              7.54,              6.90,   14.92
39.75,32.75,2017,05,25,              0.68,-999,              7.66,              7.49,   17.53
39.75,32.75,2017,05,26,              0.28,-999,              3.14,              7.88,   12.71
39.75,32.75,2017,05,27,              0.37,-999,              4.20,              8.00,   12.60
39.75,32.75,2017,05,28,              0.38,-999,              4.32,              7.94,   12.82
39.75,32.75,2017,05,29,              0.69,-999,              7.84,              7.69,   16.54
39.75,32.75,2017,05,30,              0.49,-999,              5.63,              7.62,   15.10
39.75,32.75,2017,05,31,              0.48,-999,              5.50,              8.00,   14.22
39.75,32.75,2017,06,01,              0.53,-999,              6.07,              7.86,   15.93
39.75,32.75,2017,06,02,              0.52,-999,              5.94,              8.15,   17.93
39.75,32.75,2017,06,03,              0.66,-999,              7.60,              8.12,   20.62
39.75,32.75,2017,06,04,              0.38,-999,              4.34,              8.48,   18.85
39.75,32.75,2017,06,05,              0.44,-999,              5.11,              8.27,   19.42
39.75,32.75,2017,06,06,              0.58,-999,              6.68,              8.17,   18.30
39.75,32.75,2017,06,07,              0.71,              8.31,              8.19,              7.81,   21.04
39.75,32.75,2017,06,08,              0.66,-999,              7.62,              8.35,   21.90
39.75,32.75,2017,06,09,              0.62,-999,              7.10,              8.43,   19.42
39.75,32.75,2017,06,10,              0.53,-999,              6.14,              8.15,   18.84
39.75,32.75,2017,06,11,              0.53,-999,              6.16,              8.12,   20.28
39.75,32.75,2017,06,12,              0.62,-999,              7.20,              8.08,   20.31
39.75,32.75,2017,06,13,              0.69,              8.30,              7.94,              8.12,   22.21
39.75,32.75,2017,06,14,              0.67,-999,              7.74,              8.14,   21.26
39.75,32.75,2017,06,15,              0.39,-999,              4.49,              8.19,   18.68
39.75,32.75,2017,06,16,              0.68,-999,              7.91,              7.56,   19.23
39.75,32.75,2017,06,17,              0.71,              8.46,              8.19,              7.78,   21.13
39.75,32.75,2017,06,18,              0.37,-999,              4.25,              8.99,   19.36
39.75,32.75,2017,06,19,              0.28,-999,              3.19,              8.40,   16.03
39.75,32.75,2017,06,20,              0.29,-999,              3.38,              8.58,   16.16
39.75,32.75,2017,06,21,              0.32,-999,              3.71,              8.35,   16.43
39.75,32.75,2017,06,22,              0.64,-999,              7.43,              7.86,   19.81
39.75,32.75,2017,06,23,              0.70,-999,              8.13,              7.81,   21.89
39.75,32.75,2017,06,24,              0.73,              8.41,              8.41,              7.80,   22.98
39.75,32.75,2017,06,25,              0.73,              8.49,              8.49,              7.62,   23.00
39.75,32.75,2017,06,26,              0.72,              8.40,              8.29,              7.97,   24.63
39.75,32.75,2017,06,27,              0.68,-999,              7.86,              8.50,   26.24
39.75,32.75,2017,06,28,              0.70,              8.31,              8.13,              8.30,   26.30
39.75,32.75,2017,06,29,              0.72,              8.38,              8.33,              8.05,   25.03
39.75,32.75,2017,06,30,              0.72,              8.31,              8.26,              8.36,   26.54
39.75,32.75,2017,07,01,              0.74,              8.50,              8.50,              7.96,   26.23
39.75,32.75,2017,07,02,              0.75,              8.62,              8.62,              7.78,   27.26
39.75,32.75,2017,07,03,              0.73,              8.47,              8.44,              8.35,   28.42
39.75,32.75,2017,07,04,              0.68,-999,              7.80,              8.76,   26.12
39.75,32.75,2017,07,05,              0.60,-999,              6.85,              8.54,   23.99
39.75,32.75,2017,07,06,              0.72,              8.36,              8.27,              7.84,   23.54
39.75,32.75,2017,07,07,              0.73,              8.42,              8.32,              7.53,   22.26
39.75,32.75,2017,07,08,              0.71,-999,              8.07,              7.57,   22.65
39.75,32.75,2017,07,09,              0.74,              8.39,              8.39,              7.67,   24.30
39.75,32.75,2017,07,10,              0.72,              8.29,              8.25,              8.02,   25.55
39.75,32.75,2017,07,11,              0.72,              8.29,              8.22,              8.09,   26.67
39.75,32.75,2017,07,12,              0.74,              8.36,              8.36,              7.98,   27.78
39.75,32.75,2017,07,13,              0.73,              8.36,              8.27,              7.94,   27.82
